dist,station,value,date
Tiruppur,Kangeyam,2,11-11-2015
Tiruppur,Udumalpet,41.2,12-11-2015
Tiruppur,Dharapuram,34,12-11-2015
Tiruppur,moolanur,31,12-11-2015
Tiruppur,Avinashi,7,12-11-2015
Tiruppur,Palladam,3,12-11-2015
Tiruppur,District Collector Office,3,12-11-2015
Tiruppur,Kangeyam,2,12-11-2015
Tiruppur,Dharapuram,53,13-11-2015
Tiruppur,moolanur,42,13-11-2015
Tiruppur,District Collector Office,30.7,13-11-2015
Tiruppur,Udumalpet,27,13-11-2015
Tiruppur,Palladam,24,13-11-2015
Tiruppur,Kangeyam,21,13-11-2015
Tiruppur,Avinashi,7,13-11-2015
Tiruppur,Avinashi,2.4,15-11-2015
Tiruppur,Palladam,2,15-11-2015
Tiruppur,Udumalpet,1,15-11-2015
Tiruppur,moolanur,5,16-11-2015
Tiruppur,Dharapuram,4,16-11-2015
Tiruppur,Kangeyam,4,16-11-2015
Tiruppur,Palladam,3,16-11-2015
Tiruppur,District Collector Office,3,16-11-2015
Tiruppur,Udumalpet,1.4,16-11-2015
Tiruppur,Avinashi,1,16-11-2015
Tiruppur,Kangeyam,1.2,17-11-2015
Tiruppur,Udumalpet,1.6,18-11-2015
Tiruppur,Dharapuram,13,20-11-2015
Tiruppur,Udumalpet,12.6,20-11-2015
Tiruppur,Palladam,7,20-11-2015
Tiruppur,Kangeyam,4,20-11-2015
Tiruppur,moolanur,10,21-11-2015
Tiruppur,Avinashi,4.6,21-11-2015
Tiruppur,District Collector Office,2,21-11-2015
Tiruppur,Dharapuram,4,22-11-2015
Tiruppur,Udumalpet,2.4,22-11-2015
Tiruppur,Palladam,2,22-11-2015
Tiruppur,Kangeyam,2,22-11-2015
Tiruppur,Udumalpet,14,23-11-2015
Tiruppur,moolanur,8.3,23-11-2015
Tiruppur,Dharapuram,5,23-11-2015
Tiruppur,District Collector Office,4.6,23-11-2015
Tiruppur,Palladam,3,23-11-2015
Tiruppur,Kangeyam,1.5,23-11-2015
Tiruppur,Avinashi,1,23-11-2015
Tiruppur,Palladam,10,24-11-2015
Tiruppur,Avinashi,4,24-11-2015
Tiruppur,District Collector Office,2,24-11-2015
Tiruppur,moolanur,2,24-11-2015
Tiruppur,Kangeyam,1.4,24-11-2015
Tiruppur,Kangeyam,1.4,25-11-2015
Tiruppur,District Collector Office,1,25-11-2015
Tiruppur,moolanur,55,30-11-2015
Tiruppur,District Collector Office,31,30-11-2015
Tiruppur,Avinashi,26,30-11-2015
Tiruppur,Palladam,13,30-11-2015
Tiruppur,Kangeyam,7.44,30-11-2015
Tiruppur,Dharapuram,7,30-11-2015
Tiruppur,Udumalpet,4,30-11-2015
Tiruppur,Kangeyam,20.2,01-12-2015
Tiruppur,Udumalpet,20,01-12-2015
Tiruppur,Dharapuram,5.5,01-12-2015
Tiruppur,Palladam,5,01-12-2015
Tiruppur,District Collector Office,2.5,01-12-2015
Tiruppur,moolanur,2,01-12-2015
Tiruppur,Avinashi,1,01-12-2015
Tiruppur,District Collector Office,9.5,03-12-2015
Tiruppur,Avinashi,1,03-12-2015
Tiruppur,Palladam,1,03-12-2015
Tiruppur,Udumalpet,1,04-12-2015
Tiruppur,Kangeyam,28,06-12-2015
Tiruppur,Palladam,21,06-12-2015
Tiruppur,moolanur,20,06-12-2015
Tiruppur,Dharapuram,15,06-12-2015
Tiruppur,Udumalpet,9,06-12-2015
Tiruppur,District Collector Office,8.5,06-12-2015
Tiruppur,Avinashi,6.5,06-12-2015
Tiruppur,Udumalpet,44.6,07-12-2015
Tiruppur,Dharapuram,43,07-12-2015
Tiruppur,Kangeyam,22,07-12-2015
Tiruppur,District Collector Office,20,07-12-2015
Tiruppur,moolanur,16,07-12-2015
Tiruppur,Avinashi,9,07-12-2015
Tiruppur,Palladam,9,07-12-2015
Tiruppur,Udumalpet,11.2,08-12-2015
Tiruppur,Avinashi,6,08-12-2015
Tiruppur,District Collector Office,4.6,08-12-2015
Tiruppur,Kangeyam,4.2,08-12-2015
Tiruppur,Dharapuram,4,08-12-2015
Tiruppur,moolanur,3,08-12-2015
Tiruppur,Palladam,2,08-12-2015
Tiruppur,Udumalpet,2.4,09-12-2015
Tiruppur,Kangeyam,1.1,09-12-2015
Tiruppur,Kangeyam,4,10-12-2015
Tiruppur,District Collector Office,1,10-12-2015
Tiruppur,Udumalpet,1.4,13-12-2015
Tiruppur,Kangeyam,38.2,09-04-2016
Tiruppur,moolanur,8,09-04-2016
Tiruppur,Dharapuram,7,09-04-2016
Tiruppur,moolanur,22,10-04-2016
Tiruppur,Dharapuram,48,07-05-2016
Tiruppur,moolanur,40,07-05-2016
Tiruppur,Udumalpet,11.2,07-05-2016
Tiruppur,Palladam,1,07-05-2016
Tiruppur,Avinashi,26,09-05-2016
Tiruppur,Dharapuram,18,09-05-2016
Tiruppur,District Collector Office,5.1,09-05-2016
Tiruppur,moolanur,3,09-05-2016
Tiruppur,Udumalpet,1.6,09-05-2016
Tiruppur,Palladam,1,11-05-2016
Tiruppur,Dharapuram,49,12-05-2016
Tiruppur,Udumalpet,35,12-05-2016
Tiruppur,Palladam,13,12-05-2016
Tiruppur,District Collector Office,3,12-05-2016
Tiruppur,Avinashi,54,15-05-2016
Tiruppur,Dharapuram,15,15-05-2016
Tiruppur,Udumalpet,2.8,15-05-2016
Tiruppur,moolanur,48,17-05-2016
Tiruppur,Dharapuram,47.5,17-05-2016
Tiruppur,Udumalpet,36.6,17-05-2016
Tiruppur,District Collector Office,25.6,17-05-2016
Tiruppur,Palladam,19,17-05-2016
Tiruppur,Kangeyam,15,17-05-2016
Tiruppur,Avinashi,10,17-05-2016
Tiruppur,Udumalpet,34,18-05-2016
Tiruppur,Avinashi,33,18-05-2016
Tiruppur,Palladam,27,18-05-2016
Tiruppur,Dharapuram,19,18-05-2016
Tiruppur,District Collector Office,17,18-05-2016
Tiruppur,moolanur,13,18-05-2016
Tiruppur,moolanur,47,28-05-2016
Tiruppur,Dharapuram,4,28-05-2016
Tiruppur,Avinashi,12.4,29-05-2016
Tiruppur,Avinashi,4.5,01-06-2016
Tiruppur,Udumalpet,12.4,09-06-2016
Tiruppur,Avinashi,8.6,15-06-2016
Tiruppur,District Collector Office,5.1,15-06-2016
Tiruppur,Avinashi,20,18-06-2016
Tiruppur,District Collector Office,1,18-06-2016
Tiruppur,Kangeyam,77,19-06-2016
Tiruppur,Kangeyam,4,23-06-2016
Tiruppur,Udumalpet,5.2,24-06-2016
Tiruppur,Avinashi,4,24-06-2016
Tiruppur,District Collector Office,2,24-06-2016
Tiruppur,Udumalpet,1.5,27-06-2016
Tiruppur,Udumalpet,9.4,28-06-2016
Tiruppur,District Collector Office,0.3,28-06-2016
Tiruppur,Udumalpet,5.8,30-06-2016
Tiruppur,Udumalpet,6.6,01-07-2016
Tiruppur,Udumalpet,2,09-07-2016
Tiruppur,Udumalpet,1,11-07-2016
Tiruppur,moolanur,16,16-07-2016
Tiruppur,Kangeyam,14.2,16-07-2016
Tiruppur,Dharapuram,7,16-07-2016
Tiruppur,Avinashi,3.5,21-07-2016
Tiruppur,Kangeyam,11.2,25-07-2016
Tiruppur,District Collector Office,14,26-07-2016
Tiruppur,Avinashi,11,26-07-2016
Tiruppur,Palladam,8,26-07-2016
Tiruppur,Udumalpet,3,26-07-2016
Tiruppur,Kangeyam,2,26-07-2016
Tiruppur,Dharapuram,1.5,26-07-2016
Tiruppur,moolanur,8,27-07-2016
Tiruppur,Avinashi,13,28-07-2016
Tiruppur,Kangeyam,4,28-07-2016
Tiruppur,moolanur,2,28-07-2016
Tiruppur,Udumalpet,1,06-08-2016
Tiruppur,Avinashi,17,14-08-2016
Tiruppur,Avinashi,16,15-08-2016
Tiruppur,Avinashi,4.3,16-08-2016
Tiruppur,Avinashi,15,28-08-2016
Tiruppur,Avinashi,12,29-08-2016
Tiruppur,Avinashi,5,30-08-2016
Tiruppur,Avinashi,22,31-08-2016
Tiruppur,District Collector Office,1.1,31-08-2016
Tiruppur,Avinashi,23,02-09-2016
Tiruppur,Avinashi,4,04-09-2016
Tiruppur,Avinashi,7,07-09-2016
Tiruppur,District Collector Office,15,15-09-2016
Tiruppur,Kangeyam,10,15-09-2016
Tiruppur,Avinashi,11,16-09-2016
Tiruppur,District Collector Office,20,20-09-2016
Tiruppur,Avinashi,18,20-09-2016
Tiruppur,Kangeyam,4,22-09-2016
Tiruppur,Udumalpet,82,14-10-2016
Tiruppur,moolanur,80,14-10-2016
Tiruppur,District Collector Office,68,14-10-2016
Tiruppur,Dharapuram,64,14-10-2016
Tiruppur,Kangeyam,44.8,14-10-2016
Tiruppur,Avinashi,27.5,14-10-2016
Tiruppur,Palladam,6,14-10-2016
Tiruppur,moolanur,80,21-10-2016
Tiruppur,Kangeyam,46.8,21-10-2016
Tiruppur,District Collector Office,39,21-10-2016
Tiruppur,Dharapuram,25,21-10-2016
Tiruppur,Avinashi,9,21-10-2016
Tiruppur,Palladam,3,21-10-2016
Tiruppur,Udumalpet,2,21-10-2016
Tiruppur,Palladam,16,22-10-2016
Tiruppur,Avinashi,10.5,22-10-2016
Tiruppur,Dharapuram,6.5,22-10-2016
Tiruppur,District Collector Office,2,22-10-2016
Tiruppur,Udumalpet,121,31-10-2016
Tiruppur,District Collector Office,64,31-10-2016
Tiruppur,Avinashi,59,31-10-2016
Tiruppur,Palladam,52,31-10-2016
Tiruppur,Dharapuram,23,31-10-2016
Tiruppur,Kangeyam,2.8,31-10-2016
Tiruppur,Kangeyam,20.2,01-11-2016
Tiruppur,Palladam,16,01-11-2016
Tiruppur,Udumalpet,5.6,01-11-2016
Tiruppur,moolanur,3,01-11-2016
Tiruppur,Dharapuram,2,01-11-2016
Tiruppur,Avinashi,1.5,01-11-2016
Tiruppur,District Collector Office,1,01-11-2016
Tiruppur,Avinashi,3,02-11-2016
Tiruppur,Palladam,22,03-11-2016
Tiruppur,District Collector Office,22,03-11-2016
Tiruppur,Udumalpet,16,03-11-2016
Tiruppur,Dharapuram,13,03-11-2016
Tiruppur,moolanur,4,03-11-2016
Tiruppur,Kangeyam,2,03-11-2016
Tiruppur,Kangeyam,70.1,04-11-2016
Tiruppur,Avinashi,18,04-11-2016
Tiruppur,moolanur,16,04-11-2016
Tiruppur,District Collector Office,2,04-11-2016
Tiruppur,Udumalpet,27.4,02-12-2016
Tiruppur,Dharapuram,10.5,02-12-2016
Tiruppur,moolanur,8,02-12-2016
Tiruppur,Palladam,7,02-12-2016
Tiruppur,Kangeyam,4,02-12-2016
Tiruppur,Avinashi,2,02-12-2016
Tiruppur,District Collector Office,2,02-12-2016
Tiruppur,District Collector Office,22,03-12-2016
Tiruppur,Avinashi,14,03-12-2016
Tiruppur,Kangeyam,11.6,03-12-2016
Tiruppur,Palladam,11,03-12-2016
Tiruppur,moolanur,9,03-12-2016
Tiruppur,Dharapuram,7,03-12-2016
Tiruppur,Udumalpet,3,03-12-2016
Tiruppur,Palladam,6,04-12-2016
Tiruppur,Kangeyam,2.6,04-12-2016
Tiruppur,Dharapuram,45,15-12-2016
Tiruppur,Palladam,25,15-12-2016
Tiruppur,District Collector Office,1,15-12-2016
Tiruppur,Udumalpet,1,21-12-2016
Tiruppur,Udumalpet,1,28-12-2016
Tiruppur,Kangeyam,8.2,22-01-2017
Tiruppur,District Collector Office,8,22-01-2017
Tiruppur,Udumalpet,4.1,22-01-2017
Tiruppur,District Collector Office,13,29-01-2017
Tiruppur,Kangeyam,6.2,29-01-2017
Tiruppur,Avinashi,6,29-01-2017
Tiruppur,Palladam,1,29-01-2017
Tiruppur,Palladam,3,05-03-2017
Tiruppur,Dharapuram,20.5,06-03-2017
Tiruppur,Palladam,11,06-03-2017
Tiruppur,Avinashi,3.5,08-03-2017
Tiruppur,Dharapuram,47,10-03-2017
Tiruppur,moolanur,13,10-03-2017
Tiruppur,Udumalpet,3.6,10-03-2017
Tiruppur,Avinashi,3.2,10-03-2017
Tiruppur,Kangeyam,2.8,10-03-2017
Tiruppur,Kangeyam,14.6,11-03-2017
Tiruppur,Dharapuram,1,11-03-2017
Tiruppur,Kangeyam,30.2,21-03-2017
Tiruppur,Dharapuram,6,21-03-2017
Tiruppur,moolanur,1,21-03-2017
Tiruppur,District Collector Office,4,22-03-2017
Tiruppur,Avinashi,13,07-04-2017
Tiruppur,Kangeyam,4.2,12-04-2017
Tiruppur,Palladam,9,13-04-2017
Tiruppur,District Collector Office,8,13-04-2017
Tiruppur,moolanur,26,17-04-2017
Tiruppur,Udumalpet,2,17-04-2017
Tiruppur,Avinashi,21,21-04-2017
Tiruppur,moolanur,18,21-04-2017
Tiruppur,Palladam,14,21-04-2017
Tiruppur,Udumalpet,11.6,21-04-2017
Tiruppur,Avinashi,7,23-04-2017
Tiruppur,Palladam,5,23-04-2017
Tiruppur,District Collector Office,3,23-04-2017
Tiruppur,moolanur,22,25-04-2017
Tiruppur,Avinashi,3.2,25-04-2017
Tiruppur,District Collector Office,3,25-04-2017
Tiruppur,Dharapuram,3,25-04-2017
Tiruppur,Palladam,18,26-04-2017
Tiruppur,moolanur,16,26-04-2017
Tiruppur,Kangeyam,10.2,26-04-2017
Tiruppur,Udumalpet,10,26-04-2017
Tiruppur,District Collector Office,7,26-04-2017
Tiruppur,Avinashi,26,02-05-2017
Tiruppur,Palladam,14,02-05-2017
Tiruppur,Udumalpet,10,02-05-2017
Tiruppur,District Collector Office,4,02-05-2017
Tiruppur,Dharapuram,1,02-05-2017
Tiruppur,Kangeyam,2,03-05-2017
Tiruppur,Avinashi,5.8,07-05-2017
Tiruppur,Palladam,3,07-05-2017
Tiruppur,moolanur,16,08-05-2017
Tiruppur,Dharapuram,2,08-05-2017
Tiruppur,District Collector Office,1,08-05-2017
Tiruppur,Udumalpet,11.2,11-05-2017
Tiruppur,Dharapuram,5,12-05-2017
Tiruppur,Avinashi,14,13-05-2017
Tiruppur,moolanur,3,13-05-2017
Tiruppur,Kangeyam,24,15-05-2017
Tiruppur,Palladam,14,15-05-2017
Tiruppur,District Collector Office,11,15-05-2017
Tiruppur,Udumalpet,4,15-05-2017
Tiruppur,moolanur,7,18-05-2017
Tiruppur,Udumalpet,3.4,18-05-2017
Tiruppur,Palladam,3,18-05-2017
Tiruppur,Kangeyam,2,18-05-2017
Tiruppur,District Collector Office,25,19-05-2017
Tiruppur,Palladam,21,19-05-2017
Tiruppur,moolanur,17,19-05-2017
Tiruppur,Dharapuram,12,19-05-2017
Tiruppur,Avinashi,11,19-05-2017
Tiruppur,Kangeyam,2,19-05-2017
Tiruppur,Udumalpet,1.4,19-05-2017
Tiruppur,Palladam,32,23-05-2017
Tiruppur,District Collector Office,25,23-05-2017
Tiruppur,Avinashi,20,23-05-2017
Tiruppur,Udumalpet,6,23-05-2017
Tiruppur,moolanur,2,23-05-2017
Tiruppur,Dharapuram,5,25-05-2017
Tiruppur,Kangeyam,4,25-05-2017
Tiruppur,Avinashi,2,25-05-2017
Tiruppur,District Collector Office,2,25-05-2017
Tiruppur,District Collector Office,10,26-05-2017
Tiruppur,Avinashi,8,26-05-2017
Tiruppur,Palladam,9,27-05-2017
Tiruppur,Avinashi,8,31-05-2017
Tiruppur,Avinashi,35,08-06-2017
Tiruppur,Kangeyam,20.2,08-06-2017
Tiruppur,District Collector Office,15,08-06-2017
Tiruppur,Palladam,11,08-06-2017
Tiruppur,Dharapuram,1,08-06-2017
Tiruppur,Palladam,13,09-06-2017
Tiruppur,Udumalpet,1.4,25-06-2017
Tiruppur,Udumalpet,1,27-06-2017
Tiruppur,Udumalpet,8,28-06-2017
Tiruppur,Avinashi,3,14-07-2017
Tiruppur,Udumalpet,1.4,14-07-2017
Tiruppur,Udumalpet,2.6,17-07-2017
Tiruppur,Udumalpet,2.2,18-07-2017
Tiruppur,Avinashi,16,29-07-2017
Tiruppur,District Collector Office,30,30-07-2017
Tiruppur,Avinashi,1.4,30-07-2017
Tiruppur,Kangeyam,80,01-08-2017
Tiruppur,District Collector Office,32,01-08-2017
Tiruppur,Avinashi,25,01-08-2017
Tiruppur,moolanur,6,01-08-2017
Tiruppur,District Collector Office,11,02-08-2017
Tiruppur,moolanur,9,02-08-2017
Tiruppur,Kangeyam,8,02-08-2017
Tiruppur,Dharapuram,5.5,02-08-2017
Tiruppur,Palladam,4,02-08-2017
Tiruppur,Avinashi,1,02-08-2017
Tiruppur,District Collector Office,30.5,07-08-2017
Tiruppur,District Collector Office,28,09-08-2017
Tiruppur,Kangeyam,16.2,09-08-2017
Tiruppur,Dharapuram,3,09-08-2017
Tiruppur,Udumalpet,2.4,09-08-2017
Tiruppur,Dharapuram,1.5,10-08-2017
Tiruppur,Dharapuram,3.5,13-08-2017
Tiruppur,Udumalpet,2,13-08-2017
Tiruppur,Palladam,2,14-08-2017
Tiruppur,moolanur,61,15-08-2017
Tiruppur,Kangeyam,22,15-08-2017
Tiruppur,Avinashi,16,15-08-2017
Tiruppur,Dharapuram,6.5,15-08-2017
Tiruppur,District Collector Office,4,15-08-2017
Tiruppur,Palladam,3,15-08-2017
Tiruppur,Udumalpet,1.2,15-08-2017
Tiruppur,District Collector Office,7.2,16-08-2017
Tiruppur,Avinashi,3,16-08-2017
Tiruppur,District Collector Office,6,19-08-2017
Tiruppur,Palladam,32,24-08-2017
Tiruppur,Avinashi,17,24-08-2017
Tiruppur,District Collector Office,12,24-08-2017
Tiruppur,moolanur,11,24-08-2017
Tiruppur,Kangeyam,10,24-08-2017
Tiruppur,Palladam,2,28-08-2017
Tiruppur,Kangeyam,2,28-08-2017
Tiruppur,Udumalpet,1.8,28-08-2017
Tiruppur,Avinashi,1,28-08-2017
Tiruppur,Avinashi,2,29-08-2017
Tiruppur,Palladam,2,29-08-2017
Tiruppur,Udumalpet,1.8,29-08-2017
Tiruppur,District Collector Office,4,30-08-2017
Tiruppur,Palladam,3,30-08-2017
Tiruppur,Udumalpet,3,30-08-2017
Tiruppur,moolanur,7,31-08-2017
Tiruppur,Dharapuram,2,31-08-2017
Tiruppur,Udumalpet,96,02-09-2017
Tiruppur,Dharapuram,95,02-09-2017
Tiruppur,Avinashi,62,02-09-2017
Tiruppur,District Collector Office,55.5,02-09-2017
Tiruppur,Palladam,54,02-09-2017
Tiruppur,moolanur,51,02-09-2017
Tiruppur,Kangeyam,7.4,02-09-2017
Tiruppur,moolanur,74,03-09-2017
Tiruppur,Dharapuram,41,03-09-2017
Tiruppur,Avinashi,26,03-09-2017
Tiruppur,District Collector Office,24,03-09-2017
Tiruppur,Palladam,22,03-09-2017
Tiruppur,Kangeyam,19.2,03-09-2017
Tiruppur,Udumalpet,17,03-09-2017
Tiruppur,Kangeyam,118,05-09-2017
Tiruppur,District Collector Office,57,05-09-2017
Tiruppur,Palladam,48,05-09-2017
Tiruppur,moolanur,40,05-09-2017
Tiruppur,Avinashi,37,05-09-2017
Tiruppur,Dharapuram,22,05-09-2017
Tiruppur,Udumalpet,15.4,05-09-2017
Tiruppur,District Collector Office,29,06-09-2017
Tiruppur,Palladam,4,06-09-2017
Tiruppur,Dharapuram,2,06-09-2017
Tiruppur,Kangeyam,2,06-09-2017
Tiruppur,moolanur,1,06-09-2017
Tiruppur,moolanur,1,07-09-2017
Tiruppur,Palladam,46,08-09-2017
Tiruppur,Avinashi,18.5,08-09-2017
Tiruppur,Avinashi,89,09-09-2017
Tiruppur,District Collector Office,57,09-09-2017
Tiruppur,Palladam,42,09-09-2017
Tiruppur,Dharapuram,38.5,09-09-2017
Tiruppur,moolanur,34,09-09-2017
Tiruppur,Kangeyam,22,09-09-2017
Tiruppur,Udumalpet,5.6,09-09-2017
Tiruppur,Palladam,3,11-09-2017
Tiruppur,Avinashi,2,11-09-2017
Tiruppur,Udumalpet,1.2,14-09-2017
Tiruppur,District Collector Office,1,14-09-2017
Tiruppur,Avinashi,3,17-09-2017
Tiruppur,District Collector Office,3,17-09-2017
Tiruppur,Palladam,1,17-09-2017
Tiruppur,Avinashi,19,18-09-2017
Tiruppur,Palladam,15,18-09-2017
Tiruppur,Udumalpet,11.6,18-09-2017
Tiruppur,moolanur,6,18-09-2017
Tiruppur,Kangeyam,5,18-09-2017
Tiruppur,District Collector Office,4,18-09-2017
Tiruppur,Dharapuram,3,18-09-2017
Tiruppur,Kangeyam,22,25-09-2017
Tiruppur,Avinashi,9,25-09-2017
Tiruppur,moolanur,7,25-09-2017
Tiruppur,District Collector Office,4,25-09-2017
Tiruppur,Palladam,3,25-09-2017
Tiruppur,District Collector Office,2,05-10-2017
Tiruppur,moolanur,24,06-10-2017
Tiruppur,Dharapuram,14,06-10-2017
Tiruppur,Kangeyam,13,06-10-2017
Tiruppur,Palladam,3,06-10-2017
Tiruppur,District Collector Office,3,06-10-2017
Tiruppur,Udumalpet,1,06-10-2017
Tiruppur,Dharapuram,18,07-10-2017
Tiruppur,moolanur,6,07-10-2017
Tiruppur,District Collector Office,16,08-10-2017
Tiruppur,Palladam,31,11-10-2017
Tiruppur,Kangeyam,15.8,11-10-2017
Tiruppur,District Collector Office,14,11-10-2017
Tiruppur,Avinashi,10,11-10-2017
Tiruppur,moolanur,8,11-10-2017
Tiruppur,Avinashi,39,12-10-2017
Tiruppur,Dharapuram,28,12-10-2017
Tiruppur,Kangeyam,24,12-10-2017
Tiruppur,District Collector Office,23,12-10-2017
Tiruppur,Udumalpet,18,12-10-2017
Tiruppur,moolanur,7,12-10-2017
Tiruppur,Palladam,2,12-10-2017
Tiruppur,Udumalpet,51.8,13-10-2017
Tiruppur,moolanur,19,13-10-2017
Tiruppur,Avinashi,2,13-10-2017
Tiruppur,Dharapuram,2,13-10-2017
Tiruppur,District Collector Office,1,13-10-2017
Tiruppur,Udumalpet,29.2,14-10-2017
Tiruppur,Palladam,26,14-10-2017
Tiruppur,District Collector Office,21,14-10-2017
Tiruppur,moolanur,13,14-10-2017
Tiruppur,Kangeyam,2,14-10-2017
Tiruppur,Dharapuram,15,22-10-2017
Tiruppur,moolanur,9,22-10-2017
Tiruppur,Udumalpet,7,22-10-2017
Tiruppur,Kangeyam,6,22-10-2017
Tiruppur,Palladam,5,22-10-2017
Tiruppur,District Collector Office,1,22-10-2017
Tiruppur,District Collector Office,41,27-10-2017
Tiruppur,Avinashi,28.4,27-10-2017
Tiruppur,Palladam,24,27-10-2017
Tiruppur,Dharapuram,16,27-10-2017
Tiruppur,Kangeyam,70,28-10-2017
Tiruppur,Udumalpet,54.6,28-10-2017
Tiruppur,Dharapuram,30,28-10-2017
Tiruppur,Avinashi,13,28-10-2017
Tiruppur,District Collector Office,11,28-10-2017
Tiruppur,Palladam,6,28-10-2017
Tiruppur,District Collector Office,1,29-10-2017
Tiruppur,moolanur,10,31-10-2017
Tiruppur,Udumalpet,1.4,31-10-2017
Tiruppur,Udumalpet,8,01-11-2017
Tiruppur,Dharapuram,6,01-11-2017
Tiruppur,moolanur,5,01-11-2017
Tiruppur,moolanur,33,02-11-2017
Tiruppur,Udumalpet,6.4,02-11-2017
Tiruppur,Dharapuram,2,02-11-2017
Tiruppur,Kangeyam,68,03-11-2017
Tiruppur,Palladam,19,03-11-2017
Tiruppur,Dharapuram,18,03-11-2017
Tiruppur,Avinashi,10,03-11-2017
Tiruppur,Udumalpet,8.8,03-11-2017
Tiruppur,District Collector Office,6,03-11-2017
Tiruppur,District Collector Office,1,04-11-2017
Tiruppur,Palladam,6,05-11-2017
Tiruppur,Avinashi,2,05-11-2017
Tiruppur,Udumalpet,1.2,05-11-2017
Tiruppur,District Collector Office,1,05-11-2017
Tiruppur,moolanur,18,06-11-2017
Tiruppur,Dharapuram,8,06-11-2017
Tiruppur,Avinashi,5,06-11-2017
Tiruppur,Palladam,4,06-11-2017
Tiruppur,Kangeyam,2,06-11-2017
Tiruppur,District Collector Office,1,06-11-2017
Tiruppur,Palladam,14,07-11-2017
Tiruppur,Kangeyam,8,07-11-2017
Tiruppur,Avinashi,7,07-11-2017
Tiruppur,District Collector Office,3,07-11-2017
Tiruppur,Udumalpet,3,07-11-2017
Tiruppur,Avinashi,24,08-11-2017
Tiruppur,Palladam,15,08-11-2017
Tiruppur,District Collector Office,2,08-11-2017
Tiruppur,Dharapuram,33,09-11-2017
Tiruppur,moolanur,16,09-11-2017
Tiruppur,Udumalpet,11,09-11-2017
Tiruppur,District Collector Office,8,14-11-2017
Tiruppur,Palladam,5,14-11-2017
Tiruppur,Kangeyam,4,15-11-2017
Tiruppur,Kangeyam,15.2,22-11-2017
Tiruppur,moolanur,3,22-11-2017
Tiruppur,Dharapuram,2.5,22-11-2017
Tiruppur,Udumalpet,1,22-11-2017
Tiruppur,Palladam,2,23-11-2017
Tiruppur,Kangeyam,9.5,27-11-2017
Tiruppur,Dharapuram,7,27-11-2017
Tiruppur,Palladam,2,27-11-2017
Tiruppur,moolanur,2,27-11-2017
Tiruppur,Udumalpet,1.6,27-11-2017
Tiruppur,District Collector Office,1,27-11-2017
Tiruppur,Dharapuram,24,28-11-2017
Tiruppur,Udumalpet,21,28-11-2017
Tiruppur,moolanur,10,28-11-2017
Tiruppur,Udumalpet,9,30-11-2017
Tiruppur,Dharapuram,5,30-11-2017
Tiruppur,moolanur,5,30-11-2017
Tiruppur,Kangeyam,4,30-11-2017
Tiruppur,Palladam,3,30-11-2017
Tiruppur,District Collector Office,1,30-11-2017
Tiruppur,moolanur,47,01-12-2017
Tiruppur,Kangeyam,43.6,01-12-2017
Tiruppur,District Collector Office,43.2,01-12-2017
Tiruppur,Palladam,36.4,01-12-2017
Tiruppur,Dharapuram,36,01-12-2017
Tiruppur,Avinashi,18,01-12-2017
Tiruppur,Udumalpet,12.4,01-12-2017
Tiruppur,Avinashi,56,02-12-2017
Tiruppur,moolanur,24,02-12-2017
Tiruppur,Kangeyam,23,02-12-2017
Tiruppur,Palladam,13,02-12-2017
Tiruppur,District Collector Office,10.5,02-12-2017
Tiruppur,Udumalpet,2.6,02-12-2017
Tiruppur,Dharapuram,2,02-12-2017
Tiruppur,Avinashi,4,03-12-2017
Tiruppur,Kangeyam,4,03-12-2017
Tiruppur,Udumalpet,3.4,03-12-2017
Tiruppur,District Collector Office,2,03-12-2017
Tiruppur,moolanur,2,03-12-2017
Tiruppur,Dharapuram,1.5,03-12-2017
Tiruppur,Palladam,9,08-12-2017
Tiruppur,District Collector Office,8.2,08-12-2017
Tiruppur,Udumalpet,1.6,10-01-2018
Tiruppur,Palladam,3,11-01-2018
Tiruppur,Udumalpet,3,11-01-2018
Tiruppur,Dharapuram,62,08-02-2018
Tiruppur,Kangeyam,44,08-02-2018
Tiruppur,Palladam,2,08-02-2018
Tiruppur,moolanur,2,08-02-2018
Tiruppur,Udumalpet,1.2,08-02-2018
Tiruppur,District Collector Office,1,08-02-2018
Tiruppur,Dharapuram,1,09-02-2018
Tiruppur,moolanur,19,14-03-2018
Tiruppur,Dharapuram,17,14-03-2018
Tiruppur,Palladam,8,14-03-2018
Tiruppur,Udumalpet,2.8,14-03-2018
Tiruppur,District Collector Office,2,14-03-2018
Tiruppur,moolanur,20,15-03-2018
Tiruppur,Kangeyam,19.4,15-03-2018
Tiruppur,Dharapuram,11.2,15-03-2018
Tiruppur,District Collector Office,9.5,15-03-2018
Tiruppur,Avinashi,5.4,15-03-2018
Tiruppur,Palladam,4,15-03-2018
Tiruppur,District Collector Office,1,16-03-2018
Tiruppur,Avinashi,5,17-03-2018
Tiruppur,Palladam,3,18-03-2018
Tiruppur,District Collector Office,48,23-03-2018
Tiruppur,Avinashi,3,23-03-2018
Tiruppur,Palladam,2,23-03-2018
Tiruppur,Dharapuram,3,01-04-2018
Tiruppur,Palladam,4,22-04-2018
Tiruppur,Udumalpet,13,27-04-2018
Tiruppur,Palladam,62,01-05-2018
Tiruppur,District Collector Office,46,01-05-2018
Tiruppur,Avinashi,29,01-05-2018
