Well_ID,Station_Name,Division,District,Division Order,Circle,Taluk,Firka,Village,Well_Depth_m,Ht_Of_Ms_Pt_m,Water_level_BGL,Station_Type,Date,Month,Latitude,Longitude
63823,Maivadi,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Madathukulam,Thungavi,Maivadi,10.1,0.85,4.75,OB,07-11-2023,Jul-2023,10.59838,77.31811
63824,Poolavadi,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Madathukulam,Gudimangalam,Poolavadi,19.3,0.5,1.9,OB,07-10-2023,Jul-2023,10.74059,77.309
63825,Pukkulam,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Udumalpet,Gudimangalam,Pukkulam,24.5,0.7,4.2,OB,07-08-2023,Jul-2023,10.6336,77.24155
63826,Kaniyur,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Madathukulam,Thungavi,Kaniyur,15.2,0.7,2.8,OB,07-11-2023,Jul-2023,10.6045,77.37832
63827,Ilalayamuthur,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Udumalpet,Kurichikottai,Ilalayamuthur,18.5,0.8,5.2,OB,07-10-2023,Jul-2023,10.48512,77.29712
63828,Kannamanaickanur,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Udumalpet,Udumalpet,Kannamanaickanur,24.5,0.85,7.05,OB,07-08-2023,Jul-2023,10.55463,77.26747
63829,Kallapuram,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Udumalpet,Kurichikottai,Kallapuram,8.7,0.9,4.2,OB,07-10-2023,Jul-2023,10.43503,77.29048
63830,Kuralkuttai,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Udumalpet,Kurichikottai,Kuralkuttai,25.5,0.8,2.9,OB,07-11-2023,Jul-2023,10.54355,77.24713
63831,Deepalapatti,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Udumalpet,Periavalavadi,Deepalapatti,14.3,0.7,10.1,OB,07-03-2023,Jul-2023,10.53255,77.15557
63832,Periya Valavadi,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Udumalpet,Periavalavadi,Periya Valavadi,19.8,0.8,7.4,OB,07-03-2023,Jul-2023,10.54811,77.18271
HP II-03,Rakkiyapalyam,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Avinashi,Avinashi(E),Rakkiyapalyam,65,0.6,9.8,PZ,5/7/2023,Jul-2023,11.15977,77.28729
HP-II-02,Mangalam,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Tiruppur,Tiruppur (S),Mangalam,56,0.6,10.8,PZ,5/7/2023,Jul-2023,11.09475,77.26991
HP1CBE05(A),Venkitapuram,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Palladam,Palladam,Venkitapuram,130,0.6,11.9,PZ,13/7/2023,Jul-2023,10.95619,77.25904
HP1CTR04,Pulliappampalayam,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Palladam,Palladam,Pulliappampalayam,38.6,0.6,-0.6,PZ,13/7/2023,Jul-2023,10.93419,77.27844
HP1CTR08(A),Muthur,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Palladam,Pongalur,Muthur,125,0.6,6.9,PZ,13/7/2023,Jul-2023,10.87726,77.29589
HP1CTR12,Pudupalayam,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Udumalpet,Pethappampatti,Pudupalayam,70,0.6,-0.6,PZ,8/7/2023,Jul-2023,10.67492,77.15381
HP1CTR13,Gudimangalam,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Udumalpet,Gudimangalam,Gudimangalam,70,0.6,-0.6,PZ,10/7/2023,Jul-2023,10.68822,77.28148
HP1ETR10,Vellakoil,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Kangeyam,Vellakoil,Vellakoil,60,0.6,1.37,PZ,6/7/2023,Jul-2023,10.94834,77.71051
HP1ETR11,Timmanaickanpalayam,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Uthukuli,Uthukuli,Timmanaickanpalayam,33.8,0.6,-0.6,PZ,4/7/2023,Jul-2023,11.15069,77.42305
HP1ETR13A,Vellaravelli,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Uthukuli,Kunnathur,Vellaravelli,49.3,0.6,10,PZ,4/7/2023,Jul-2023,11.26722,77.45356
HP2CTR02,Sevur,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Avinashi,Cheyur,Sevur,38.6,0.6,9.9,PZ,5/7/2023,Jul-2023,11.24536,77.2376
HP2CTR04,Thathanur,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Avinashi,Cheyur,Thathanur,65,0.6,10.2,PZ,5/7/2023,Jul-2023,11.31954,77.28217
HP2CTR12,Samalapuram,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Palladam,Samalapuram,Samalapuram,65,0.6,2.8,PZ,11/7/2023,Jul-2023,11.08623,77.21406
HP2CTR16,K.Ayyampalayam,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Palladam,Karadivavi,K.Ayyampalayam,65,0.6,10.4,PZ,11/7/2023,Jul-2023,10.98344,77.22191
HP2CTR19,Veerapandi,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Tiruppur,Tiruppur (S),Veerapandi,63.8,0.6,1.5,PZ,5/7/2023,Jul-2023,11.06371,77.35121
HP2CTR20,Neruperichal,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Tiruppur,Tiruppur (N),Neruperichal,61.3,0.6,8.45,PZ,5/7/2023,Jul-2023,11.16055,77.37254
HP2CTR21(A),Pongalur,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Palladam,Pongalur,Pongalur,60,0.61,6.84,PZ,13/7/2023,Jul-2023,10.97268,77.36461
HP2CTR32,Madathukulam,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Madathukulam,Thungavi,Madathukulam,66.5,0.6,-0.6,PZ,11/7/2023,Jul-2023,10.55573,77.36585
HP2ETR09,Kambliyampatti,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Kangeyam,Vellakoil,Kambliyampatti,60.9,0.6,3.28,PZ,7/7/2023,Jul-2023,10.89188,77.60393
HP2ETR10 A,Poomandanvalasu,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Kangeyam,Nathakadaiyur,Poomandanvalasu,71.1,0.6,9.26,PZ,8/7/2023,Jul-2023,11.06804,77.5579
HP2ETR11,Kanjeerapalayam,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Kangeyam,Nathakadaiyur,Kanjeerapalayam,71.2,0.6,6.28,PZ,8/7/2023,Jul-2023,11.04513,77.61627
HP2ETR12,Rasathavalasu,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Kangeyam,Vellakoil,Rasathavalasu,61.3,0.6,4.07,PZ,6/7/2023,Jul-2023,11.03671,77.7132
HP2ETR21,Uthiyur,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Dharapuram,Uthiyur,Uthiyur,82,0.6,5.4,PZ,7/7/2023,Jul-2023,10.89224,77.52681
HP2ETR22,Periakumarapalayam,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Dharapuram,Kundadam,Periakumarapalayam,60.7,0.6,4.75,PZ,7/7/2023,Jul-2023,10.7762,77.31488
HP2ETR23,Ponnapuram,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Dharapuram,Ponnapuram,Ponnapuram,71,0.61,6.49,PZ,7/7/2023,Jul-2023,10.70006,77.39063
HP2ETR24 A,Kallivalasu,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Dharapuram,Alangiyam,Kallivalasu,60,0.61,3.04,PZ,7/7/2023,Jul-2023,10.63311,77.43177
HP2ETR25 A,Thoppampatti,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Dharapuram,Dharapuram,Thoppampatti,61.3,0.6,12.08,PZ,7/7/2023,Jul-2023,10.78101,77.46337
HP2ETR26,Ponnivadi,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Dharapuram,Mulanur,Ponnivadi,61.9,0.6,3.6,PZ,6/7/2023,Jul-2023,10.69488,77.62083
HP2ETR27,Thoorampadi,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Dharapuram,Mulanur,Thoorampadi,81.8,0.6,1.9,PZ,6/7/2023,Jul-2023,10.85221,77.67164
HP2ETR29,Velampoondi,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Dharapuram,Kannivadi,Velampoondi,61.9,0.6,4.3,PZ,6/7/2023,Jul-2023,10.81196,77.87016
HP2T01,Uthamapalayam,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Kangeyam,Vellakoil,Uthamapalayam,80,0.65,6.83,PZ,6/7/2023,Jul-2023,10.8973,77.67106
HP3Tpr01,Periavalavadi,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Udumalpet,Periavalavadi,Periavalavadi,120,0.68,10.62,PZ,3/7/2023,Jul-2023,10.5477,77.18394
HP3Tpr02,Perumanallur,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Tiruppur,Perumanallur,Perumanallur,120,0.6,2.75,PZ,5/7/2023,Jul-2023,11.19769,77.36432
IBH-61286,Kundadam,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Dharapuram,Kundadam,Kundadam,120,0.65,8.33,PZ,8/7/2023,Jul-2023,10.84833,77.44701
IBH-61288,Nandavanampalayam,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Dharapuram,Kundadam,Nandavanampalayam,123,0.1,8.1,PZ,8/7/2023,Jul-2023,10.84752,77.36487
IBH61284,Nadupalayam,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Kangeyam,Vellakoil,Nadupalayam,60,0.45,4.69,PZ,6/7/2023,Jul-2023,10.99157,77.72032
MWSETR06,Virumandempalayam,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Uthukuli,Kunnathur,Virumandempalayam,124,0.6,15.9,PZ,4/7/2023,Jul-2023,11.2131,77.39465
MWSETR07,Velampalayam,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Uthukuli,Kunnathur,Velampalayam,140.5,0.65,-0.65,PZ,4/7/2023,Jul-2023,11.26656,77.43894
MWSETR12,Kokkampalayam,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Dharapuram,Kundadam,Kokkampalayam,144.1,0.65,34.71,PZ,8/7/2023,Jul-2023,10.87882,77.3891
MWSETR13,Sankarandampalayam,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Dharapuram,Sankarandampalayam,Sankarandampalayam,125.8,0.6,13.67,PZ,7/7/2023,Jul-2023,10.81544,77.60686
MWSETR15,Kolathupalayam,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Dharapuram,Dharapuram,Kolathupalayam,92,0.6,14.7,PZ,6/7/2023,Jul-2023,10.74442,77.61054
53258,Shengapalli,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Uthukuli,Uthukuli,Shengapalli,33.2,0.83,6.47,OB,2/8/2023,Aug-2023,11.19977,77.42242
53260,Raddipalayam,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Uthukuli,Uthukuli,Raddipalayam,28.25,0.8,3.5,OB,2/8/2023,Aug-2023,11.17548,77.45972
53261,Sakarperiyapalayam,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Uthukuli,Uthukuli,Sakarperiyapalayam,16.3,0.83,5.37,OB,2/8/2023,Aug-2023,11.13075,77.40383
53262,Pallapalayam,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Uthukuli,Uthukuli,Pallapalayam,25.6,0.75,7.35,OB,2/8/2023,Aug-2023,11.12068,77.46249
53271,Thalapthi,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Uthukuli,Kunnathur,Thalapthi,24.9,0.75,5,OB,2/8/2023,Aug-2023,11.22955,77.41739
53272,Pallagoundampalayam,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Uthukuli,Kunnathur,Pallagoundampalayam,36.54,0.66,5.14,OB,8-2-2023,Aug-2023,11.23073,77.46499
63231,Kunnathur,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Uthukuli,Kunnathur,Kunnathur,17.95,0.7,10.95,OB,08-02-2023,Aug-2023,11.27245,77.40487
63232,Papavalasu,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Uthukuli,Kunnathur,Papavalasu,25.3,0.8,18.5,OB,08-02-2023,Aug-2023,11.27235,77.42255
63323,Mondipalayam,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Avinashi,Cheyur,Mondipalayam,29.1,0.76,13.64,OB,08-08-2023,Aug-2023,11.29452,77.165
63324,Tundarkarampalayam,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Avinashi,Cheyur,Tundarkarampalayam,28.4,0.84,22.36,OB,08-08-2023,Aug-2023,11.2792,77.20584
63325,Savakattupalayam,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Avinashi,Nambiyur,Savakattupalayam,16.8,0.85,2.8,OB,08-08-2023,Aug-2023,11.31587,77.28236
63328,Kottai Kattupalayam,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Avinashi,Elathur(E),Kottai Kattupalayam,32.7,0.97,6.63,OB,08-08-2023,Aug-2023,11.33796,77.23135
63329,Thekkalur,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Avinashi,Avinashi(W),Thekkalur,24,0.73,-0.73,OB,08-04-2023,Aug-2023,11.15213,77.21365
63330,Nariampalli,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Avinashi,Avinashi(W),Nariampalli,40.3,0.81,11.39,OB,08-08-2023,Aug-2023,11.21936,77.15108
63331,Karuvalur,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Avinashi,Avinashi(W),Karuvalur,42,0.8,-0.8,OB,08-08-2023,Aug-2023,11.21228,77.18489
63332,Ramaiyampalayam,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Avinashi,Cheyur,Ramaiyampalayam,22.3,1.16,20.04,OB,08-08-2023,Aug-2023,11.26325,77.22237
63333,Sevur,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Avinashi,Cheyur,Sevur,25.75,0.85,-0.85,OB,08-08-2023,Aug-2023,11.24691,77.23739
63334,Avinashi-TB,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Avinashi,Avinashi(E),Avinashi-TB,40.1,0.82,5.78,OB,08-04-2023,Aug-2023,11.18826,77.27178
63335,Thulukkamuthur,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Avinashi,Avinashi(E),Thulukkamuthur,31.15,0.8,16.8,OB,08-08-2023,Aug-2023,11.23997,77.31826
63336,Naduvacheri,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Avinashi,Avinashi(E),Naduvacheri,33,0.7,16.8,OB,08-08-2023,Aug-2023,11.23033,77.28272
63337,Kaniyampoondi,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Avinashi,Avinashi(E),Kaniyampoondi,25.4,0.7,-0.7,OB,08-04-2023,Aug-2023,11.12892,77.28068
63338,Kanur,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Avinashi,Cheyur,Kanur,16.7,0.7,15.65,OB,08-08-2023,Aug-2023,11.24877,77.179
63339,Palankarai,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Avinashi,Avinashi(E),Palankarai,33,0.5,4.6,OB,08-04-2023,Aug-2023,11.19824,77.30821
63340,Punjaithamaraikulam,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Avinashi,Cheyur,Punjaithamaraikulam,31.2,0.8,18,OB,08-08-2023,Aug-2023,11.27381,77.28083
63341,Ramanathapuram,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Avinashi,Avinashi(W),Ramanathapuram,11.6,0.9,9.72,OB,8/8/2023,Aug-2023,11.21399,77.18863
63342,Mangalam,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Tiruppur,Tiruppur (S),Mangalam,21.5,0.75,-0.75,OB,08-04-2023,Aug-2023,11.09475,77.27
63343,Ammapalayam,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Tiruppur,Velampalayam,Ammapalayam,21.4,0.8,4.3,OB,08-08-2023,Aug-2023,11.15396,77.30881
63344,Muthaiankinaru,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Tiruppur,Perumanallur,Muthaiankinaru,17.25,0.87,3.73,OB,08-08-2023,Aug-2023,11.20159,77.36615
63345,M.Pudupalayam,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Tiruppur,Nallur,M.Pudupalayam,14.8,0.7,10.6,OB,4/8/2023,Aug-2023,11.04273,77.39434
63346,Nachipalayam,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Tiruppur,Avinashipalayam(S),Nachipalayam,28.1,1,6.3,OB,08-04-2023,Aug-2023,11.08581,77.4432
63347,Nallur,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Tiruppur,Nallur,Nallur,21,0.7,8.1,OB,08-04-2023,Aug-2023,11.0991,77.39044
63348,Avinashipalayam,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Tiruppur,Avinashipalayam(S),Avinashipalayam,11.4,0.65,-0.65,OB,08-04-2023,Aug-2023,10.97057,77.43501
63349,Alagumalai,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Tiruppur,Avinashipalayam(S),Alagumalai,13,0.75,8.45,OB,08-04-2023,Aug-2023,11.01204,77.43918
63350,Andippalayam,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Tiruppur,Tiruppur (S),Andippalayam,13,0.9,6.45,OB,4/8/2023,Aug-2023,11.09315,77.3141
63351,Chettipalayam,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Tiruppur,Velampalayam,Chettipalayam,23.3,0.5,2.3,OB,8/8/2023,Aug-2023,11.16617,77.3338
63352,Gurunathanpalayam,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Tiruppur,Avinashipalayam(S),Gurunathanpalayam,23.2,0.6,9.05,OB,08-04-2023,Aug-2023,11.00997,77.3735
63353,Iduvoy,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Tiruppur,Tiruppur (S),Iduvoy,24.7,0.7,13.7,OB,08-04-2023,Aug-2023,11.07878,77.2881
63354,Kanakkampalayam,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Tiruppur,Velampalayam,Kanakkampalayam,21.5,0.6,5.2,OB,08-08-2023,Aug-2023,11.18418,77.36234
63355,Kandiyankoil,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Tiruppur,Avinashipalayam(S),Kandiyankoil,13.4,0.9,8,OB,4/8/2023,Aug-2023,11.01392,77.46954
63357,Neruperichal,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Tiruppur,Tiruppur (N),Neruperichal,13,0.65,7.55,OB,8/8/2023,Aug-2023,11.15935,77.37246
63358,Thonguttipalayam,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Tiruppur,Avinashipalayam(S),Thonguttipalayam,17.6,0.6,-0.6,OB,4/8/2023,Aug-2023,11.02202,77.41264
63359,Velayuthampalayam,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Tiruppur,Avinashipalayam(S),Velayuthampalayam,16.5,0.8,5.2,OB,4/8/2023,Aug-2023,11.00355,77.43488
63360,Abisekapuram,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Tiruppur,Perumanallur,Abisekapuram,15.2,0.95,10.55,OB,08-08-2023,Aug-2023,11.26828,77.36277
63403,Goundanpalayam,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Palladam,Varapatti,Goundanpalayam,26,0,17.3,OB,08-03-2023,Aug-2023,10.89242,77.22234
63405,Vavipalayam,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Palladam,Pongalur,Vavipalayam,16.7,0.65,8.25,OB,08-03-2023,Aug-2023,10.87745,77.28308
63406,Vadamalaivellarasipalayam,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Palladam,Pongalur,Vadamalaivellarasipalayam,16,1.06,10.14,OB,08-03-2023,Aug-2023,10.89186,77.34831
63411,Puliampatti,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Palladam,Karadivavi,Puliampatti,13.8,0.75,10.75,OB,3/8/2023,Aug-2023,10.93475,77.21817
63413,Pulliappanpalayam,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Palladam,Palladam,Pulliappanpalayam,7,1.06,-1.06,OB,3/8/2023,Aug-2023,10.93453,77.27733
63416,Thutheripalayam,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Palladam,Pongalur,Thutheripalayam,30.2,0.76,22.34,OB,3/8/2023,Aug-2023,10.93739,77.33629
63417,Pongalur (School),Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Palladam,Pongalur,Pongalur (School),30.4,0.91,13.69,OB,08-03-2023,Aug-2023,10.97318,77.37138
63418,Semmandampalayam,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Tiruppur,Pongalur,Semmandampalayam,13.4,0.9,-0.9,OB,08-04-2023,Aug-2023,10.9224,77.41002
63420-A,Koduvai,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Tiruppur,Avinashipalayam(S),Koduvai,20.6,0.8,9.4,OB,08-04-2023,Aug-2023,10.94317,77.43702
63422,Mathappur,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Palladam,Pongalur,Mathappur,13,0.75,-0.75,OB,08-01-2023,Aug-2023,10.98294,77.32329
63423,Palladam Anna Nagar,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Palladam,Palladam,Palladam Anna Nagar,25,0.78,21.32,OB,08-01-2023,Aug-2023,10.99925,77.26995
63424,Anupatti,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Palladam,Karadivavi,Anupatti,21.5,0.85,11.45,OB,08-03-2023,Aug-2023,10.95846,77.23601
63425,Sithampalampudur,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Palladam,Palladam,Sithampalampudur,28.8,0.85,16.45,OB,3/8/2023,Aug-2023,10.95641,77.29349
63426,Kallipalayam,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Palladam,Pongalur,Kallipalayam,28.8,0.85,-0.85,OB,3/8/2023,Aug-2023,10.91306,77.33333
63427,Pongalur VH,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Palladam,Pongalur,Pongalur VH,31,0.76,13.04,OB,3/8/2023,Aug-2023,10.97065,77.37122
63429-A,Ganapathipalayam,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Palladam,Palladam,Ganapathipalayam,16.7,0.8,8.6,OB,1/8/2023,Aug-2023,11.0345,77.33854
63430,Chinnakarai,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Palladam,Palladam,Chinnakarai,15,0.7,3.8,OB,1/8/2023,Aug-2023,11.05707,77.30948
63431,Kethanur,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Palladam,Pongalur,Kethanur,32,0.5,4.9,OB,3/8/2023,Aug-2023,10.91651,77.2662
63432,Kodengipalayam,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Palladam,Samalapuram,Kodengipalayam,16.7,0.8,11.6,OB,3/8/2023,Aug-2023,11.01762,77.21016
63433,Naranapuram,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Palladam,Palladam,Naranapuram,17.6,0.86,6.44,OB,1/8/2023,Aug-2023,11.02552,77.29026
63434,Unjapalayam,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Palladam,Samalapuram,Unjapalayam,21,0.8,10.4,OB,1/8/2023,Aug-2023,11.03818,77.24572
63435,63 Velampalayam,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Palladam,Samalapuram,63 Velampalayam,26.6,0.7,13.5,OB,1/8/2023,Aug-2023,11.05865,77.26675
63501,Munduvelampatty,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Dharapuram,Ponnapuram,Munduvelampatty,24.95,0.91,8.21,OB,08-04-2023,Aug-2023,10.71017,77.3319
63502,Dasarapatty,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Dharapuram,Ponnapuram,Dasarapatty,13.75,0.91,8.59,OB,08-04-2023,Aug-2023,10.68564,77.3555
63503,Ponnapuram,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Dharapuram,Ponnapuram,Ponnapuram,21.9,0.83,17.17,OB,08-04-2023,Aug-2023,10.69764,77.38986
63504,Reddipalayam,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Dharapuram,Ponnapuram,Reddipalayam,12.7,0.91,7.13,OB,08-04-2023,Aug-2023,10.72195,77.45898
63505,Dalavaypattinam,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Dharapuram,Alangiyam,Dalavaypattinam,12.15,0.81,2.09,OB,08-04-2023,Aug-2023,10.67172,77.48095
63506,Dharapuram,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Dharapuram,Dharapuram,Dharapuram,11.75,0.66,6.62,OB,4/8/2023,Aug-2023,10.73179,77.52636
63508,Koneripatti,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Dharapuram,Mulanur,Koneripatti,16.45,1.06,1.84,OB,4/8/2023,Aug-2023,10.70388,77.59654
63509,Ponnivadi,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Dharapuram,Mulanur,Ponnivadi,18,0.76,4.18,OB,1/8/2023,Aug-2023,10.70145,77.64402
63510,P.K.Palayam,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Dharapuram,Kundadam,P.K.Palayam,17.2,0.91,7.69,OB,4/8/2023,Aug-2023,10.77177,77.31826
63511,Marudur,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Dharapuram,Kundadam,Marudur,21.5,0.83,14.09,OB,4/8/2023,Aug-2023,10.76512,77.376
63512,Sadayapalayam,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Dharapuram,Kundadam,Sadayapalayam,28.8,0.76,9.25,OB,4/8/2023,Aug-2023,10.80414,77.37723
63513,Rangampalayam,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Dharapuram,Kundadam,Rangampalayam,28.1,0.76,7.54,OB,4/8/2023,Aug-2023,10.77399,77.45639
